year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases
2023,10,Pilar,45,Buenos Aires,,,,,2
2023,10,Quilmes,47,Buenos Aires,,,,,8
2023,10,San Fernando,48,Buenos Aires,,,,,1
2023,10,San Isidro,49,Buenos Aires,,,,,3
2023,10,San Miguel,50,Buenos Aires,,,,,1
2023,10,Tres de Febrero,53,Buenos Aires,,,,,35
2023,10,Vicente López,54,Buenos Aires,,,,,2
2023,11,Almirante Brown,16,Buenos Aires,,,,,13
2023,11,Avellaneda,17,Buenos Aires,,,,,14
2023,11,Berazategui,18,Buenos Aires,,,,,195
2023,11,COMUNA 1,1,CABA,,,,,116
2023,11,COMUNA 10,10,CABA,,,,,90
2023,11,COMUNA 11,11,CABA,,,,,55
2023,11,COMUNA 12,12,CABA,,,,,13
2023,11,COMUNA 13,13,CABA,,,,,26
2023,11,COMUNA 14,14,CABA,,,,,42
2023,11,COMUNA 15,15,CABA,,,,,27
2023,11,COMUNA 2,2,CABA,,,,,8
2023,11,COMUNA 3,3,CABA,,,,,19
2023,11,COMUNA 4,4,CABA,,,,,32
2023,11,COMUNA 5,5,CABA,,,,,18
2023,11,COMUNA 6,6,CABA,,,,,16
2023,11,COMUNA 7,7,CABA,,,,,41
2023,11,COMUNA 8,8,CABA,,,,,61
2023,11,COMUNA 9,9,CABA,,,,,294
2023,11,Escobar,24,Buenos Aires,,,,,3
2023,11,Esteban Echeverría,25,Buenos Aires,,,,,8
2023,11,Ezeiza,27,Buenos Aires,,,,,2
2023,11,Florencio Varela,28,Buenos Aires,,,,,13
2023,11,General Rodríguez,30,Buenos Aires,,,,,2
2023,11,General San Martín,31,Buenos Aires,,,,,27
2023,11,Hurlingham,32,Buenos Aires,,,,,2
2023,11,Ituzaingó,33,Buenos Aires,,,,,4
2023,11,José C. Paz,34,Buenos Aires,,,,,1
2023,11,La Matanza,35,Buenos Aires,,,,,127
2023,11,La Plata,37,Buenos Aires,,,,,2
2023,11,Lanús,36,Buenos Aires,,,,,12
2023,11,Lomas de Zamora,38,Buenos Aires,,,,,21
2023,11,Merlo,43,Buenos Aires,,,,,20
2023,11,Moreno,42,Buenos Aires,,,,,5
2023,11,Morón,44,Buenos Aires,,,,,17
2023,11,Pilar,45,Buenos Aires,,,,,1
2023,11,Quilmes,47,Buenos Aires,,,,,23
2023,11,San Fernando,48,Buenos Aires,,,,,6
2023,11,San Isidro,49,Buenos Aires,,,,,2
2023,11,San Miguel,50,Buenos Aires,,,,,5
2023,11,Tigre,52,Buenos Aires,,,,,2
2023,11,Tres de Febrero,53,Buenos Aires,,,,,81
2023,11,Vicente López,54,Buenos Aires,,,,,4
2023,11,Zárate,55,Buenos Aires,,,,,1
2023,12,Almirante Brown,16,Buenos Aires,,,,,28
2023,12,Avellaneda,17,Buenos Aires,,,,,51
2023,12,Berazategui,18,Buenos Aires,,,,,339
2023,12,COMUNA 1,1,CABA,,,,,297
2023,12,COMUNA 10,10,CABA,,,,,234
2023,12,COMUNA 11,11,CABA,,,,,158
2023,12,COMUNA 12,12,CABA,,,,,19
2023,12,COMUNA 13,13,CABA,,,,,36
2023,12,COMUNA 14,14,CABA,,,,,116
2023,12,COMUNA 15,15,CABA,,,,,57
2023,12,COMUNA 2,2,CABA,,,,,21
2023,12,COMUNA 3,3,CABA,,,,,24
2023,12,COMUNA 4,4,CABA,,,,,48
2023,12,COMUNA 5,5,CABA,,,,,37
2023,12,COMUNA 6,6,CABA,,,,,35
2023,12,COMUNA 7,7,CABA,,,,,89
2023,12,COMUNA 8,8,CABA,,,,,103
2023,12,COMUNA 9,9,CABA,,,,,553
2023,12,Campana,21,Buenos Aires,,,,,2
2023,12,Escobar,24,Buenos Aires,,,,,12
2023,12,Esteban Echeverría,25,Buenos Aires,,,,,42
2023,12,Ezeiza,27,Buenos Aires,,,,,7
2023,12,Florencio Varela,28,Buenos Aires,,,,,61
2023,12,General Rodríguez,30,Buenos Aires,,,,,3
2023,12,General San Martín,31,Buenos Aires,,,,,60
2023,12,Hurlingham,32,Buenos Aires,,,,,4
2023,12,Ituzaingó,33,Buenos Aires,,,,,11
2023,12,José C. Paz,34,Buenos Aires,,,,,14
2023,12,La Matanza,35,Buenos Aires,,,,,295
2023,12,La Plata,37,Buenos Aires,,,,,8
2023,12,Lanús,36,Buenos Aires,,,,,29
2023,12,Lomas de Zamora,38,Buenos Aires,,,,,43
2023,12,Malvinas Argentinas,41,Buenos Aires,,,,,8
2023,12,Merlo,43,Buenos Aires,,,,,83
2023,12,Moreno,42,Buenos Aires,,,,,36
2023,12,Morón,44,Buenos Aires,,,,,59
2023,12,Pilar,45,Buenos Aires,,,,,11
2023,12,Presidente Perón,46,Buenos Aires,,,,,1
2023,12,Quilmes,47,Buenos Aires,,,,,55
2023,12,San Fernando,48,Buenos Aires,,,,,7
2023,12,San Isidro,49,Buenos Aires,,,,,10
2023,12,San Miguel,50,Buenos Aires,,,,,9
2023,12,San Vicente,51,Buenos Aires,,,,,1
2023,12,Tigre,52,Buenos Aires,,,,,1
2023,12,Tres de Febrero,53,Buenos Aires,,,,,159
2023,12,Vicente López,54,Buenos Aires,,,,,23
2023,13,Almirante Brown,16,Buenos Aires,,,,,47
2023,13,Avellaneda,17,Buenos Aires,,,,,49
2023,13,Berazategui,18,Buenos Aires,,,,,432
